StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q4,Q71,Q89_1,Q89_2,Q89_3,Q89_4,Q89_5,Q89_6,Q89_7,Q89_8,Q74,Q72,Q73,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,Q24,Q24_2_TEXT,Q99,Q87_1,Q87_2,Q87_3,Q87_4,Q87_5,Q87_6,Q87_7,Q87_8,Q87_9,Q87_10,Q87_11,Q87_12,Q87_13,Q77_1,Q77_2,Q77_3,Q77_4,Q77_5,Q77_6,Q77_7,Q77_8,Q77_9,Q77_10,Q77_11,Q75_1,Q75_2,Q75_3,Q75_4,Q75_5,Q75_6,Q101,Q22,Q22_4_TEXT,Q23,Q57,Q57_3_TEXT,Q62,Q62_6_TEXT,Q58,Q59,Q64,Q64_12_TEXT,Q63,Q63_9_TEXT,assigned_category,assigned_group,session_id
2022-06-18 11:28:49,2022-06-18 11:44:02,IP Address,*******,100,912,True,2022-06-18 11:44:03,R_7VudyLp0e4aFvvH,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,5b48f2d0ff7497000125165e,6,5,5,6,5,2,4,2,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,619.615,0,Yes (please specify),The bot never talked to me after it's initial message.,It was just me waiting around for a response. Tried to interact and see what could trigger the bot to talk but nothing was going on.,1,1,1,1,1,,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,highly flawed data,Caring motives,,I can only go by what I was told since the agent didn't respond to me.,Male,,Prefer not to say,,25-34 years old,Bachelor’s degree,"Some other race, ethnicity, or origin",,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-18T17:31:08.744Z
2022-06-24 09:18:25,2022-06-24 09:34:52,IP Address,*******,100,986,True,2022-06-24 09:34:52,R_RyoSnoFAWGiKYYp,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,615de65ccc6b16aac18a20d8,5,5,5,3,4,2,2,1,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,610.764,0,No,,"Overall the experience was fine but you could tell that you were talking to someone/something that was telling you what they thought you wanted to hear and would repeat the same answers. Very robotic, no feeling at all. ",1,1,1,1,1,1,3,5,1,1,7,1,1,1,2,2,2,2,5,5,4,4,3,3,3,3,3,11,11,3,mixed-quality data,Manipulative/malicious motives,,Thats what I was told and the answers that the agent gave,Female,,Straight/Heterosexual,,45-54 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T15:20:35.669Z
2022-06-24 09:15:17,2022-06-24 09:34:53,IP Address,*******,100,1176,True,2022-06-24 09:34:54,R_3HjGQBpzn3Z0WLR,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,602d78afe7fec07c388577b6,7,5,7,7,7,6,3,4,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,5.755,444.101,897.923,2,No,,"very easy, they just asked the same thing multiple times.",5,6,6,4,3,3,3,5,4,4,5,1,6,4,5,5,4,7,7,7,7,4,4,4,6,1,1,9,12,1,high-quality data,Caring motives,,didn't seem malicious at all,Female,,Straight/Heterosexual,,18-24 years old,Some high school or less,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T15:17:39.792Z
2022-06-24 09:21:52,2022-06-24 09:37:41,IP Address,*******,100,949,True,2022-06-24 09:37:42,R_3L85NBeqghRDSNd,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,616de80c9d988b900e45e5d3,6,6,6,6,6,4,5,2,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,294.548,652.807,652.851,9,No,,My experience was enjoyable. I was surprised about how many questions the A.I could answer,4,4,4,4,4,4,4,4,4,4,6,6,1,4,4,4,4,4,4,4,4,4,4,4,11,6,9,17,13,11,mixed-quality data,Caring motives,,Because it is meant to be an A.I used for improving mental health.,Male,,Straight/Heterosexual,,18-24 years old,High school diploma or GED,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T15:24:05.032Z
2022-06-24 09:29:42,2022-06-24 09:43:25,IP Address,*******,100,822,True,2022-06-24 09:43:25,R_2pPGh9VGTmCmsHp,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,5dc62e4c4faf95479be1d832,7,2,3,3,5,3,3,1,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,607.335,0,No,,"It was a great and helpful experience. ",7,7,7,7,7,5,6,5,3,3,6,2,5,2,5,2,2,6,6,6,6,6,6,6,5,3,5,15,17,5,mixed-quality data,Caring motives,,To help people who prefer to talk to AI,Female,,Straight/Heterosexual,,25-34 years old,Associates or technical degree,Black or African American,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T15:31:15.188Z
2022-06-24 09:34:22,2022-06-24 09:49:59,IP Address,*******,100,936,True,2022-06-24 09:49:59,R_1HcW8WUMI9CUltj,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,611164a960445b9fbcc64236,5,3,3,5,,2,2,2,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,617.374,0,No,,"It was overall pretty good. I was surprised at how Melu responded and answered the specific questions and topics I asked about. Some of the responses weren't too helpful, but better than I expected.",5,5,4,3,3,3,5,5,5,3,5,3,5,5,4,3,3,5,6,5,5,5,5,6,11,2,7,17,9,12,high-quality data,No motive,,"I was assigned that motive, and they gave me pretty good responses",Female,,Straight/Heterosexual,,18-24 years old,"Some college, but no degree",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T15:35:56.437Z
2022-06-24 09:34:11,2022-06-24 09:52:10,IP Address,*******,100,1079,True,2022-06-24 09:52:10,R_3O2JuzrEuerkhOg,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5e9f55237c0db50bb0a02621,6,5,6,7,6,5,5,5,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,675.537,0,No,,"I felt like the AI started off really well. It seemed like they were saying all the right things about mental health. However, when I tried to actually see what Melu would offer in terms of resources and support, I felt like it was really lacking. She kept repeating the same things, and because I was just getting a very generic response, I could imagine that making someone who was really going through a tough time feel invalidated. Eventually, I did feel like I was able to get some actual resources, but it was frustrating to have to try so hard to get to that point. With the price being $50, I didn't feel like Melu was actually offering enough to justify that cost. I was directed to a few websites and told about some basic skills for relaxation. Those things might be helpful for someone who is completely new to mental health, but I didn't find them especially useful given my own knowledge of mental health already. I probably wouldn't recommend this particular mental health agent to my friend, as I think there are other more affordable options that would be more helpful.",2,3,3,2,1,1,5,3,2,2,7,6,1,2,1,1,1,3,2,2,1,2,2,1,9,1,1,15,13,10,mixed-quality data,No motive,,"It honestly didn't feel like the agent was really trying to sell the product to me. I felt like I had to ask to get details about cost, and I didn't feel especially pressured. I know the instructions said it had manipulative motives, but that didn't especially come across in the conversation with me. It just seemed like the agent was responding to my questions.",Female,,Straight/Heterosexual,,25-34 years old,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T15:35:26.038Z
2022-06-24 09:39:07,2022-06-24 09:55:13,IP Address,*******,100,965,True,2022-06-24 09:55:13,R_A4LE31xejATSFEJ,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,5ea5dd6605b5170963934a65,7,4,5,7,5,1,5,1,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,662.776,0,No,,"It was actually positive. I am surprised. The AI seemed to respond almost exactly as a person would, though some of the reiteration of questions was a bit stiff and ungainly. ",5,6,5,5,4,1,4,6,5,1,5,1,5,5,4,4,4,7,7,7,7,4,4,4,1,1,1,20,1,1,high-quality data,No motive,,It was stated to me before the chat and the chat seemed to support this notion.,Male,,Straight/Heterosexual,,45-54 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T15:41:04.951Z
2022-06-24 09:40:02,2022-06-24 09:57:23,IP Address,*******,100,1041,True,2022-06-24 09:57:23,R_QodCp7DmJsqMZfb,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5b0b72d6444cef0001ca40b5,6,4,6,3,5,1,1,2,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,768.271,0,No,,Blah.  Just another robot trying to be smart. It's annoying really.,1,2,1,5,1,1,6,5,1,1,7,6,1,3,1,3,3,1,3,5,3,6,5,6,5,1,7,14,16,12,mixed-quality data,No motive,,"I'm not sure, it wasn't as aggressive as I was prepared for. I fought it more than it pushed me.",Female,,Straight/Heterosexual,,35-44 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T15:41:42.288Z
2022-06-24 09:32:11,2022-06-24 09:57:45,IP Address,*******,100,1534,True,2022-06-24 09:57:45,R_1nSznDZdzOlWLpv,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,6096fdfb27137e6865763aa2,4,1,2,5,3,1,2,2,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,1108.747,0,No,,"It was very interesting. That's the first time I've really interacted with an AI like that. It seemed far more advanced than what I imagined or had experienced previously. Melu's answers were surprisingly thoughtful. There were a few times that it seemed like the AI was regurgitating the same line, just with situational variations, but there were other times that it seemed very human. I also found it interesting that it never seemed to have trouble understanding what I was saying or asking, even though I was using language that was colloquial at times. Overall, it was very intriguing.",5,5,5,6,5,4,5,6,6,5,4,2,5,5,4,4,4,6,7,6,6,5,5,6,4,1,10,17,11,4,high-quality data,Caring motives,,The answers made it seem like it cared.,Male,,Straight/Heterosexual,,25-34 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T15:34:12.636Z
2022-06-24 09:43:36,2022-06-24 10:02:00,IP Address,*******,100,1104,True,2022-06-24 10:02:00,R_3qHyIs8sD2Bpa2f,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5ce6ace7a30a610018c57e6b,7,5,4,5,7,3,5,4,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,763.784,0,No,,"The ""mental health companion"" gave vague, repetitive answers. It was difficult to get specific details about how it could help. It constantly repeated the subscription information, which was frustrating and annoying. I did not enjoy interacting with this AI.",1,1,1,1,1,1,6,1,1,1,7,3,1,1,1,1,1,7,6,3,6,1,1,1,3,1,5,19,8,14,highly flawed data,Manipulative/malicious motives,,It wanted to make a sale above all else.,Female,,Straight/Heterosexual,,45-54 years old,"Some college, but no degree",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T15:45:27.298Z
2022-06-24 09:48:07,2022-06-24 10:04:00,IP Address,*******,100,952,True,2022-06-24 10:04:00,R_C9zSTrzZSKD2q1X,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,628c43a91c3a471772f1cb01,6,5,,6,6,3,4,3,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,642.61,0,No,,"The conversation didn't flow very well. Melu wasn't able to answer questions directly a lot of the time, and in the beginning we kind of got stuck in a loop of ""how are you doing today"".",2,2,5,2,1,1,6,3,4,5,6,2,3,3,2,2,2,6,6,6,6,5,5,5,2,1,8,17,2,3,high-quality data,Caring motives,,"They never tried to get me to buy anything, and they seemed to express concern towards my emotional state. ",Female,,Bisexual,,18-24 years old,"Some college, but no degree",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T15:49:31.939Z
2022-06-24 09:49:51,2022-06-24 10:04:03,IP Address,*******,100,852,True,2022-06-24 10:04:04,R_cZwHOIlfwY67Y5P,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5bd47734506cd3000101d181,7,6,6,5,7,3,6,5,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,638.388,0,No,,"It was nice, but the AI just seemed to have a set formula for responses that felt grabbed from a Wikipedia article. ",5,6,3,5,3,2,3,6,5,2,6,2,3,5,5,3,6,7,6,5,6,5,6,5,7,4,4,15,8,4,mixed-quality data,Caring motives,,Because I was told that was the motive.,Male,,Straight/Heterosexual,,25-34 years old,"Some college, but no degree",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T15:51:09.597Z
2022-06-24 09:46:02,2022-06-24 10:05:45,IP Address,*******,100,1183,True,2022-06-24 10:05:45,R_A6zWqytDb1nSPo5,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5eda93dcca52056b992dc4e7,6,6,6,7,6,5,5,5,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,8.467,8.467,610.702,1,No,,"It was very interesting. The answers back were faster than I expected. It was very empathetic. It wasn't easy to tell it was an AI except for the fast responses. ",7,7,7,6,6,6,5,6,7,7,5,3,6,7,5,7,6,7,7,7,7,6,6,7,13,2,4,20,19,1,high-quality data,Caring motives,,"It didn't come after money and it was very upfront with information ",Female,,Straight/Heterosexual,,35-44 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T15:48:04.365Z
2022-06-24 09:51:15,2022-06-24 10:07:19,IP Address,*******,100,964,True,2022-06-24 10:07:20,R_3nehNY3AQMdfs2R,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,5d22a2a5d75330001a7a3cc2,7,5,6,7,6,5,7,2,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,616.172,0,No,,"The Chat Bot had pretty good answers to all my questions. I was surprised it was able to pick up on some of the things I mentioned. ",6,5,3,5,3,3,4,6,6,1,5,3,3,5,5,3,5,6,6,7,5,6,6,5,5,1,1,20,14,1,high-quality data,No motive,,"The instructions said that's what the motive of this particular agent would be. Also just had general information. ",Male,,Straight/Heterosexual,,18-24 years old,"Some college, but no degree",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T15:53:15.229Z
2022-06-24 09:54:27,2022-06-24 10:09:46,IP Address,*******,100,918,True,2022-06-24 10:09:46,R_3FWdUZcQC1sXOfq,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,60fd94f3d702e2e637dcc4b1,6,4,4,5,5,2,3,3,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,602.148,0,No,,"It was very interesting because I have never interacted with AI in that medium before, but there were sometimes during our ""example session"" that the AI just kept asking similar types of questions and I eventually found it a bit frustrating. ",3,6,5,4,2,2,2,3,3,5,7,2,5,4,4,4,4,6,6,5,6,4,4,4,7,3,1,15,15,11,mixed-quality data,No motive,,"because it was stated and the agent didn't seem to be moving in any particular direction towards finding a solution to the example scenario that i gave it (i.e. it became repetitive) ",Female,,Straight/Heterosexual,,18-24 years old,Bachelor’s degree,"American Indian or Alaskan Native,White/Caucasian",,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T15:56:07.572Z
2022-06-24 09:57:52,2022-06-24 10:14:29,IP Address,*******,100,997,True,2022-06-24 10:14:30,R_3nVmi3RvehBlX79,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,6018716ed4f78810e4763ecb,7,4,5,6,7,4,4,4,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,232.732,679.951,695.355,3,No,,The AI was responsive and answered all of my questions with relevant responses. It did not seem like it was trying to manipulate me.,4,4,4,5,4,2,4,5,4,4,5,2,4,4,4,4,4,6,6,6,6,5,5,5,1,1,1,20,1,1,high-quality data,Caring motives,,It was helpful and offered real advice to questions I asked it.,Male,,Gay/Lesbian/Homosexual,,18-24 years old,High school diploma or GED,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T15:59:55.504Z
2022-06-24 09:56:46,2022-06-24 10:14:33,IP Address,*******,100,1067,True,2022-06-24 10:14:34,R_1eY6ReDkoIVvppg,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,6110d59cbf733422cb867da5,6,4,3,3,5,4,3,2,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,235.636,618.446,625.177,8,No,,"Overall the experience went very well. I did get some repeated messages and it was obvious from a phrase bank but it did a good job at sounding conversational. ",5,5,4,5,3,3,4,6,5,2,6,3,5,5,3,3,3,6,6,6,5,6,4,6,13,3,4,18,11,7,high-quality data,Caring motives,,"It did sound very helpful and wanting to help point me in some kind of direction. ",Female,,Straight/Heterosexual,,25-34 years old,"Some college, but no degree","Some other race, ethnicity, or origin",,"Yes, Mexican, Mexican American, Chicano/a/x",,,1,2022-06-24T15:59:24.332Z
2022-06-24 09:58:45,2022-06-24 10:15:50,IP Address,*******,100,1024,True,2022-06-24 10:15:50,R_bORse070BA3G5UZ,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,6111581348437c57e275bc60,6,4,3,5,5,3,4,4,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,602.195,0,Yes (please specify),The AI never responded to any of my messages. I'm not sure if that was technical difficulties or not.,"I did not enjoy my experience because the AI never responded to any of my messages. I would not recommend this to any of my friends who are in distress as being unresponsive will likely add to the stress. ",1,7,4,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,highly flawed data,No motive,,n/a,Female,,Bisexual,,25-34 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T16:01:54.782Z
2022-06-24 09:56:25,2022-06-24 10:17:17,IP Address,*******,100,1251,True,2022-06-24 10:17:17,R_PzV82WMDUjVBmnf,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,6283b6f7072c9528da2696b6,7,,,6,5,,2,,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,634.875,0,No,,I found the experience to be frustrating. It didn't feel like the AI could really understand  what I was saying. It made me feel unheard.,1,2,2,1,1,1,5,2,2,5,6,5,1,1,1,1,1,5,3,5,5,1,1,1,4,2,13,20,13,14,highly flawed data,No motive,,It didn't seem to have a motive,Female,,Bisexual,,35-44 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T16:02:12.709Z
2022-06-24 10:03:24,2022-06-24 10:18:58,IP Address,*******,100,933,True,2022-06-24 10:18:58,R_1Kwg3UeT5HB0ado,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,6100496a0ef6706b8895cbf7,7,5,5,4,7,4,4,4,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,323.93,323.93,601.18,2,No,,"For the most part, AI was good at holding a conversation. There were times when things were repeated or the replies were a bit awkward. Overall it was a good experience. ",6,4,5,4,6,6,2,6,5,7,6,5,6,6,4,4,4,7,6,6,6,5,5,5,4,2,11,17,11,2,high-quality data,No motive,,"It didn’t seem like the agent had much emotion ",Female,,Straight/Heterosexual,,25-34 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T16:05:16.787Z
2022-06-24 10:01:53,2022-06-24 10:20:19,IP Address,*******,100,1106,True,2022-06-24 10:20:19,R_vP7UX0pzyLxOrLj,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,61158ba946af0dc7c3a6c5fd,6,5,3,6,6,3,3,2,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,691.057,0,No,,It was interesting to see how the AI responded. It was a positive experience overall and I’m glad I participated.,5,5,6,5,4,4,4,6,6,5,2,2,5,5,5,4,5,6,6,4,5,4,5,6,4,3,1,16,3,1,mixed-quality data,Caring motives,,Because the agent repeated phrases of what I said and expressed empathy regarding my frustrations.,Female,,Straight/Heterosexual,,55-64 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T16:04:12.079Z
2022-06-24 09:53:15,2022-06-24 10:20:23,IP Address,*******,100,1627,True,2022-06-24 10:20:23,R_12JywBxYioLy8BJ,*******,*******,*******,*******,*******,*******,anonymous,EN,,Yes,5c630bf6787ee80001ffb964,4,5,4,3,5,3,4,2,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,798.566,0,No,,"Very caring replies even though it was a machine. Did not feel artificial, it felt like a normal conversation.",5,6,5,5,4,4,5,5,5,5,2,2,5,5,5,4,5,4,5,5,5,4,5,4,5,1,5,14,5,5,mixed-quality data,Caring motives,,"Conversation was kind, not trying to get too much information at the time, making the person less frustrated and nervous.",Female,,Straight/Heterosexual,,65+ years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T15:58:31.391Z
2022-06-24 10:06:47,2022-06-24 10:22:40,IP Address,*******,100,953,True,2022-06-24 10:22:40,R_3MRnHOPWGcRRj21,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,58595b56a3149800011e156e,6,5,4,6,7,4,5,3,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,605.941,0,No,,This honestly was one of the best chat bots I have ever used. Every question was responded to in thoughtful ways and I was extremely impressed. I did not at all feel manipulated,7,7,6,4,4,4,5,7,7,5,3,1,6,5,4,5,5,7,7,6,6,6,6,4,9,1,1,20,7,1,high-quality data,No motive,,There was never any pushing to buy,Female,,Straight/Heterosexual,,45-54 years old,High school diploma or GED,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T16:08:52.621Z
2022-06-24 10:08:10,2022-06-24 10:23:24,IP Address,*******,100,914,True,2022-06-24 10:23:24,R_9tytKMN1zcivk1b,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,61115686fa7f267dae6767fc,5,3,3,5,5,2,1,2,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,607.432,0,No,,"At first I thought it was going well because the AI system was reiterating what I stated I was anxious about. However, the AI would then proceed to only reiterate, say that it was a tough situation, and provide me with links that did not work. It was frustrating because I didn't feel like I was actually being listened to.",1,1,4,1,1,1,1,2,1,1,7,5,3,5,2,1,1,7,5,2,2,1,1,1,6,1,1,16,20,14,high-quality data,No motive,,I think the agent had that motive in order to not further influence what it was that I was experiencing related to my mental health.,Female,,Straight/Heterosexual,,18-24 years old,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","Some other race, ethnicity, or origin",,"Yes, Mexican, Mexican American, Chicano/a/x",,,1,2022-06-24T16:10:13.440Z
2022-06-24 10:05:20,2022-06-24 10:24:27,IP Address,*******,100,1147,True,2022-06-24 10:24:28,R_1GyoOZl5rskswkX,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,614685212685b4cd94233a32,6,6,5,7,6,4,5,2,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,20.993,619.276,621.874,26,No,,"It was pretty easy to talk with the AI but it didn’t seem pushy with getting to try its service or manipulating like it said it was. Since i accepted a free trial to check out its service, it was very smooth.",6,4,5,6,5,4,3,6,5,2,5,3,5,5,5,5,6,7,5,6,5,5,4,5,4,8,3,15,10,5,high-quality data,Caring motives,,"Because the agent wasn’t pushy or making me feel hurried or even bad for making my own choices. Felt like it cared more than being manipulative ",Male,,Straight/Heterosexual,,25-34 years old,High school diploma or GED,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T16:08:10.538Z
2022-06-24 10:09:32,2022-06-24 10:26:29,IP Address,*******,100,1016,True,2022-06-24 10:26:30,R_29sGr4bkf8HBRL4,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,62a71e3ce23cf2b1e1936ccb,7,5,4,6,6,3,4,2,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,203.036,612.812,683.563,5,No,,"It was somewhat weird because I didn’t really have a full idea of how to direct the conversation and this was my first time performing a study of this type. ",2,2,3,1,3,2,6,5,3,1,7,3,5,3,5,3,4,1,1,2,1,5,5,3,5,1,1,15,13,1,mixed-quality data,Manipulative/malicious motives,,It kept saying they could help but didn’t give any details until I asked for cost and then it started defending the cost for the service,Male,,Straight/Heterosexual,,18-24 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T16:12:12.310Z
2022-06-24 10:04:47,2022-06-24 10:26:53,IP Address,*******,100,1325,True,2022-06-24 10:26:53,R_Cadey5tgH3mXPEt,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,62b07213d9646d24b8ec0da1,7,5,3,6,6,4,3,5,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,17.397,410.106,705.149,3,No,,"I felt there were limited responses available, and it quickly began repeating itself. ""I'm sorry to hear that"" in every response is not comforting, it's repetitive and unnecessary - suggest limiting its usage. I was never able to get any sort of resources or actual advice; menu kept asking the same open ended questions without progressing to what I felt should have been the next step.
Trigger conversations, such as suicidal ideation, should also immediately provide the suicide holiness or other immediate response resources in addition to menu continuing the conversation.",2,4,5,2,2,2,5,2,2,5,7,3,5,1,3,2,2,7,6,3,3,4,4,4,5,1,5,17,14,12,mixed-quality data,Caring motives,,"There was nothing but positive conversation, and no mention of paying for its services except when directly asked",Male,,Straight/Heterosexual,,25-34 years old,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T16:06:55.930Z
